Provider,Claims_InscClaimAmtReimbursed_count,Claims_InscClaimAmtReimbursed_sum,Claims_InscClaimAmtReimbursed_mean,Claims_InscClaimAmtReimbursed_std,Claims_InscClaimAmtReimbursed_max,Claims_InscClaimAmtReimbursed_min,Claims_DeductibleAmtPaid_sum,Claims_DeductibleAmtPaid_mean,Claims_DeductibleAmtPaid_std,Claims_ClaimDuration_mean,Claims_ClaimDuration_std,Claims_ClaimDuration_max,Claims_ReimbursementPerDay_mean,Claims_ReimbursementPerDay_std,Claims_ClaimType_<lambda>,Claims_IsWeekendClaim_mean,Claims_IsHighCostClaim_mean,Beneficiary_Age_mean,Beneficiary_Age_std,Beneficiary_Age_min,Beneficiary_Age_max,Beneficiary_TotalChronicConditions_mean,Beneficiary_TotalChronicConditions_sum,Beneficiary_TotalChronicConditions_std,Beneficiary_TotalAnnualReimbursement_mean,Beneficiary_TotalAnnualReimbursement_sum,Beneficiary_TotalAnnualDeductible_mean,Beneficiary_TotalAnnualDeductible_sum,Beneficiary_IsDeceased_mean,Beneficiary_Gender_<lambda>,Beneficiary_Race_nunique,UniquePhysicians_Count,UniqueBeneficiaries_Count,TotalClaims_Count,ClaimTimeSpan_Days,PotentialFraud,Avg_Reimbursement_per_Beneficiary,Claims_per_Beneficiary,Reimbursement_per_Claim
PRV51075,17,8550,502.94117647058823,765.4881180159032,3000,10,70.0,4.117647058823529,16.97749375254331,2.176470588235294,4.85071250072666,21,499.0196078431372,768.0112888944283,0.0,0.23529411764705882,0.35294117647058826,74.92307692307692,17.182653745670073,44,100,17.384615384615383,226,2.3287500774185546,5401.538461538462,70220,824.1538461538462,10714,0.0,0.3076923076923077,2,4,13,17,285,0,657.6923076923077,1.3076923076923077,502.94117647058823
PRV51076,29,10230,352.7586206896552,853.5467873682151,3300,0,50.0,1.7241379310344827,9.284766908852593,2.1724137931034484,4.456688116249245,21,237.9474548440066,639.7773303656214,0.0,0.3793103448275862,0.1724137931034483,75.66666666666667,13.928388277184117,33,94,17.11111111111111,462,2.3424729426782043,7113.333333333333,192060,1044.5925925925926,28204,0.037037037037037035,0.48148148148148145,3,8,27,29,338,0,378.8888888888889,1.0740740740740742,352.7586206896552
PRV51077,33,204350,6192.424242424242,11146.270685273796,56000,10,16220.0,506.875,536.6517312421169,5.181818181818182,6.007570980929739,21,1062.8847370952633,1353.244832638372,0.48484848484848486,0.30303030303030304,0.6060606060606061,71.23333333333333,15.652879724771443,38,99,16.533333333333335,496,2.1613107985239166,11309.666666666666,339290,1551.4,46542,0.0,0.4,2,11,30,33,346,1,6811.666666666667,1.1,6192.424242424242
PRV51078,23,78270,3403.0434782608695,5039.106553910135,16000,10,8644.0,392.90909090909093,522.7530518770342,3.652173913043478,5.041723151068076,22,801.256859082946,1169.1452991954259,0.391304347826087,0.30434782608695654,0.4782608695652174,70.6086956521739,10.312124948264376,52,86,17.782608695652176,409,2.2754923890552172,5860.0,134780,1020.9565217391304,23482,0.0,0.2608695652173913,2,13,23,23,346,0,3403.0434782608695,1.0,3403.0434782608695
PRV51081,200,124080,620.4,3552.83973617651,48000,0,7168.0,35.84,182.80124693064036,2.62,4.630638624461185,21,221.8791241846389,565.2228190034516,0.03,0.325,0.21,70.81679389312977,15.033194822288626,29,98,17.519083969465647,2295,2.4189989825360145,7401.526717557252,969600,1122.9618320610687,147108,0.007633587786259542,0.4732824427480916,4,3,131,200,369,0,947.175572519084,1.5267175572519085,620.4
PRV51082,34,5470,160.88235294117646,237.41496272903532,1000,0,70.0,2.0588235294117645,12.004900959975618,2.176470588235294,4.776651472212257,21,159.48179271708682,238.22796784220893,0.0,0.23529411764705882,0.14705882352941177,72.25806451612904,8.461551244444811,56,89,18.06451612903226,560,1.8427422295945743,12860.645161290322,398680,982.2903225806451,30451,0.0,0.2903225806451613,2,9,31,34,335,0,176.4516129032258,1.096774193548387,160.88235294117646
PRV51083,90,18100,201.11111111111111,512.3210993741329,3300,0,140.0,1.5555555555555556,7.017011610014705,2.3777777777777778,4.831027475280633,21,123.70965608465609,205.1545087507112,0.0,0.3111111111111111,0.1,74.23456790123457,12.92891295211847,38,100,17.395061728395063,1409,1.9408697299514912,5945.432098765432,481580,912.4197530864197,73906,0.0,0.37037037037037035,3,18,81,90,349,0,223.45679012345678,1.1111111111111112,201.11111111111111
PRV51084,110,215580,1959.8181818181818,5957.252765923029,45000,0,21890.0,199.0,411.9462644212741,2.672727272727273,4.631581042415258,29,596.0027099815893,1153.6575320514341,0.18181818181818182,0.24545454545454545,0.34545454545454546,72.14117647058823,13.08411699913521,28,100,17.55294117647059,1492,2.3120073856414263,6946.588235294118,590460,1080.1882352941177,91816,0.0,0.5294117647058824,3,32,85,110,349,1,2536.235294117647,1.2941176470588236,1959.8181818181818
PRV51086,139,446170,3209.856115107914,8080.497185307093,57000,0,33168.0,238.61870503597123,445.98400237253344,3.7985611510791366,5.564092769670031,21,833.2104705845712,2332.127962558233,0.22302158273381295,0.3237410071942446,0.35251798561151076,74.32173913043478,14.630266528784771,29,100,17.57391304347826,2021,2.18070031228992,9327.478260869566,1072660,1312.2260869565218,150906,0.017391304347826087,0.30434782608695654,2,24,115,139,362,0,3879.7391304347825,1.208695652173913,3209.856115107914
PRV51089,228,230900,1012.719298245614,3851.611890980826,41000,0,18696.0,82.36123348017621,281.39021483303486,2.692982456140351,4.748525749392372,21,387.64326057785814,1509.6209894783428,0.07894736842105263,0.34210526315789475,0.24561403508771928,71.23857868020305,14.122963425879384,28,98,17.614213197969544,3470,2.3219012739010445,8111.218274111675,1597910,1190.5685279187817,234542,0.01015228426395939,0.39086294416243655,2,72,197,228,359,0,1172.0812182741117,1.1573604060913705,1012.719298245614
PRV51090,7,5830,832.8571428571429,1303.798479900355,3300,20,60.0,8.571428571428571,22.677868380553633,6.714285714285714,9.759000729485331,21,775.7142857142857,1334.33723544639,0.0,0.14285714285714285,0.42857142857142855,71.71428571428571,12.324964985944662,51,90,17.714285714285715,124,2.288688541085317,3545.714285714286,24820,888.2857142857143,6218,0.0,0.5714285714285714,2,3,7,7,259,0,832.8571428571429,1.0,832.8571428571429
PRV51091,44,9270,210.6818181818182,451.69138325658287,2100,10,80.0,1.8181818181818181,12.060453783110546,1.9318181818181819,4.211820173686869,21,123.07900432900433,218.434148639592,0.0,0.29545454545454547,0.13636363636363635,69.04545454545455,14.076129465119879,27,97,17.5,770,2.799501616774954,9880.454545454546,434740,1344.8636363636363,59174,0.022727272727272728,0.5,3,19,44,44,356,0,210.6818181818182,1.0,210.6818181818182
PRV51093,9,13710,1523.3333333333333,3616.559138186461,11000,0,2136.0,237.33333333333334,470.9437333694971,2.4444444444444446,3.6094013046179527,12,795.5555555555555,1794.6873760568378,0.2222222222222222,0.2222222222222222,0.2222222222222222,75.55555555555556,14.604032928536482,47,99,17.333333333333332,156,2.29128784747792,5588.888888888889,50300,920.0,8280,0.0,0.3333333333333333,2,6,9,9,303,0,1523.3333333333333,1.0,1523.3333333333333
PRV51096,5,3200,640.0,826.4381404557754,2100,100,100.0,20.0,44.72135954999579,5.0,8.94427190999916,21,240.0,151.65750888103102,0.0,0.2,0.6,85.2,12.517987058628874,68,98,17.2,86,1.7888543819998317,8172.0,40860,1858.4,9292,0.0,0.6,1,3,5,5,250,0,640.0,1.0,640.0
PRV51097,125,44420,355.36,751.1727862740433,3500,0,230.0,1.84,11.38646621666379,2.744,5.108348637911436,21,250.0784252238989,629.9044845634809,0.0,0.224,0.176,69.92957746478874,13.562894701208013,29,94,18.323943661971832,1301,2.260054663607713,5559.295774647887,394710,980.4788732394367,69614,0.0,0.4084507042253521,2,1,71,125,381,0,625.6338028169014,1.7605633802816902,355.36
PRV51098,4,300,75.0,85.04900548115383,200,10,0.0,0.0,0.0,1.0,0.0,1,75.0,85.04900548115383,0.0,0.0,0.0,81.75,8.845903006477068,69,89,16.0,64,1.414213562373095,17797.5,71190,1915.0,7660,0.0,0.5,1,2,4,4,148,0,75.0,1.0,75.0
PRV51100,5,78000,15600.0,11436.782764396638,33000,3000,5340.0,1068.0,0.0,7.0,2.449489742783178,10,2354.4444444444443,1604.9422127207072,1.0,0.0,1.0,70.6,3.7815340802378072,67,75,18.4,92,2.302172886644268,16480.0,82400,1304.0,6520,0.2,0.2,1,3,5,5,108,0,15600.0,1.0,15600.0
PRV51101,3,16600,5533.333333333333,6576.726642740547,13000,600,3204.0,1068.0,0.0,4.333333333333333,2.516611478423583,7,969.0476190476189,801.3487779647375,1.0,0.0,1.0,57.0,10.535653752852738,46,67,15.666666666666666,47,3.214550253664318,9373.333333333334,28120,1890.0,5670,0.0,1.0,2,1,3,3,30,0,5533.333333333333,1.0,5533.333333333333
PRV51102,12,148000,12333.333333333334,12017.663767315278,47000,3000,12816.0,1068.0,0.0,5.0,3.0451153135353137,11,4039.165464165464,6390.453639398009,1.0,0.16666666666666666,1.0,80.72727272727273,11.463776943842802,67,100,17.363636363636363,191,1.9632996344280857,15515.454545454546,170670,1507.4545454545455,16582,0.0,0.7272727272727273,2,3,11,12,278,0,13454.545454545454,1.0909090909090908,12333.333333333334
PRV51103,6,440,73.33333333333333,71.46094504459528,200,10,60.0,10.0,24.49489742783178,1.0,0.0,1,73.33333333333333,71.46094504459528,0.0,0.3333333333333333,0.0,74.0,8.755950357709134,63,82,14.75,59,0.5,3182.5,12730,744.5,2978,0.0,0.75,2,2,4,6,261,1,110.0,1.5,73.33333333333333
PRV51104,12,1900,158.33333333333334,202.83595401807898,700,10,110.0,9.166666666666666,28.74917653629668,2.1666666666666665,4.041451884327381,15,103.88888888888887,111.21762571355437,0.0,0.16666666666666666,0.16666666666666666,76.77777777777777,10.556725081408743,52,88,17.22222222222222,155,2.223610677354389,5171.111111111111,46540,792.4444444444445,7132,0.0,0.2222222222222222,2,2,9,12,258,0,211.11111111111111,1.3333333333333333,158.33333333333334
PRV51105,12,6540,545.0,767.4455858708989,1800,10,0.0,0.0,0.0,4.333333333333333,7.784989441615229,21,397.38095238095235,668.2280262862441,0.0,0.3333333333333333,0.3333333333333333,76.08333333333333,12.153999217117672,49,93,16.916666666666668,203,2.02072594216369,12323.333333333334,147880,1508.1666666666667,18098,0.0,0.5,2,2,12,12,296,0,545.0,1.0,545.0
PRV51108,19,156000,8210.526315789473,5633.027086038801,22000,0,19224.0,1068.0,0.0,6.2631578947368425,3.997806416067551,17,1816.0736064760831,2351.8311469607215,1.0,0.3157894736842105,0.9473684210526315,71.89473684210526,15.390815215005869,45,89,16.05263157894737,305,2.1723945879176823,15515.263157894737,294790,2662.315789473684,50584,0.0,0.3157894736842105,2,6,19,19,327,0,8210.526315789473,1.0,8210.526315789473
PRV51109,3,18000,6000.0,2645.7513110645905,8000,3000,3204.0,1068.0,0.0,7.333333333333333,3.0550504633038935,10,816.6666666666666,160.7275126832159,1.0,0.3333333333333333,1.0,56.0,16.46207763315433,46,75,13.666666666666666,41,1.5275252316519465,8903.333333333334,26710,2456.6666666666665,7370,0.0,1.0,2,1,3,3,239,0,6000.0,1.0,6000.0
PRV51110,5,27000,5400.0,2509.980079602227,9000,3000,5340.0,1068.0,0.0,11.2,11.122050170719426,29,985.4022988505747,834.8906969708623,1.0,0.4,1.0,67.6,10.089598604503552,51,77,16.4,82,2.073644135332772,6644.0,33220,1555.6,7778,0.0,0.6,2,3,5,5,208,0,5400.0,1.0,5400.0
PRV51111,132,54860,415.6060606060606,886.0584799473751,7010,0,200.0,1.5151515151515151,12.262077609651321,3.462121212121212,6.367145276932346,21,299.3143037518038,828.4948244026286,0.0,0.25757575757575757,0.24242424242424243,72.52941176470588,14.064128835016948,28,97,17.694117647058825,1504,2.246815362175692,6132.470588235294,521260,1046.5882352941176,88960,0.0,0.3764705882352941,3,4,85,132,359,0,645.4117647058823,1.5529411764705883,415.6060606060606
PRV51112,304,105250,346.2171052631579,655.4920296194023,4100,0,810.0,2.664473684210526,14.796950929762088,2.8453947368421053,5.459642982268492,21,216.488306154641,440.4887057711153,0.0,0.24671052631578946,0.23355263157894737,70.70769230769231,13.896587592245847,26,100,17.866666666666667,3484,2.3003062697623338,6885.4358974358975,1342660,979.6358974358974,191029,0.015384615384615385,0.39487179487179486,3,7,195,304,370,0,539.7435897435897,1.558974358974359,346.2171052631579
PRV51113,132,46390,351.43939393939394,712.566731923337,3300,0,550.0,4.166666666666667,18.161349222950488,2.5454545454545454,4.978370984007386,21,230.8972073677956,531.66557018747,0.0,0.2727272727272727,0.1893939393939394,72.41025641025641,10.935983613545588,42,95,18.102564102564102,1412,2.327641599970971,4804.102564102564,374720,905.0512820512821,70594,0.01282051282051282,0.3717948717948718,2,2,78,132,381,0,594.7435897435897,1.6923076923076923,351.43939393939394
PRV51114,262,76720,292.82442748091603,708.7145287296077,8200,0,560.0,2.1374045801526718,12.89555054618947,2.198473282442748,4.302578479034281,21,222.52085605234458,625.7311015124853,0.0,0.2748091603053435,0.17938931297709923,70.3375,12.705610853863398,27,100,17.76875,2843,2.252104187296905,5604.1875,896670,970.9875,155358,0.0125,0.45625,2,5,160,262,368,0,479.5,1.6375,292.82442748091603
PRV51115,7,980,140.0,203.9607805437114,600,40,20.0,2.857142857142857,7.559289460184544,1.0,0.0,1,140.0,203.9607805437114,0.0,0.7142857142857143,0.14285714285714285,72.5,9.396807968666806,56,85,17.5,105,2.5884358211089573,6555.0,39330,1440.0,8640,0.0,0.16666666666666666,2,3,6,7,286,0,163.33333333333334,1.1666666666666667,140.0
PRV51117,12,1950,162.5,390.8527972151524,1400,10,0.0,0.0,0.0,2.75,5.754444922287149,21,156.07142857142858,393.1468235416044,0.0,0.4166666666666667,0.08333333333333333,67.3,9.357706271660092,56,79,16.2,162,1.4757295747452437,11376.0,113760,1319.0,13190,0.0,0.5,2,4,10,12,265,0,195.0,1.2,162.5
PRV51118,16,136000,8500.0,5738.757124441959,22000,2000,14952.0,1068.0,0.0,5.25,2.695675549220764,14,1721.1309523809523,1011.1371037749458,1.0,0.25,1.0,67.1875,14.851346740279148,27,89,16.9375,271,2.0806649578119654,28891.25,462260,2298.0625,36769,0.0,0.375,2,4,16,16,311,0,8500.0,1.0,8500.0
PRV51119,95,1080580,11374.526315789473,16356.874653901614,118000,0,96985.0,1065.7692307692307,21.28018218545494,7.042105263157895,5.957144449214053,36,1982.0702374008338,2197.4807601028683,0.9894736842105263,0.2736842105263158,0.9789473684210527,74.74074074074075,11.04737273945459,40,100,16.876543209876544,1367,2.0456216417594355,21592.962962962964,1749030,2295.1728395061727,185909,0.012345679012345678,0.37037037037037035,2,8,81,95,382,1,13340.493827160493,1.1728395061728396,11374.526315789473
PRV51120,7,52000,7428.571428571428,4649.628761422531,15000,3000,7476.0,1068.0,0.0,5.142857142857143,1.864454471471609,7,1352.0408163265306,533.1001980731362,1.0,0.42857142857142855,1.0,60.857142857142854,15.02695989911212,38,80,17.0,119,2.886751345948128,13772.857142857143,96410,1633.142857142857,11432,0.0,0.42857142857142855,2,1,7,7,251,0,7428.571428571428,1.0,7428.571428571428
PRV51121,7,81080,11582.857142857143,15810.69439154578,45000,80,6408.0,915.4285714285714,403.66605717385465,6.571428571428571,3.779644730092272,11,1746.2152133580705,2228.5716561576833,0.8571428571428571,0.42857142857142855,0.8571428571428571,66.42857142857143,14.987296207757009,40,85,17.571428571428573,123,1.9023794624226837,21677.14285714286,151740,2603.4285714285716,18224,0.14285714285714285,0.42857142857142855,2,3,7,7,315,0,11582.857142857143,1.0,11582.857142857143
PRV51122,7,1120,160.0,200.91457554559517,500,10,0.0,0.0,0.0,1.0,0.0,1,160.0,200.91457554559517,0.0,0.14285714285714285,0.2857142857142857,66.71428571428571,22.93261349922337,28,98,19.142857142857142,134,2.3401261667248794,4867.142857142857,34070,1325.4285714285713,9278,0.0,0.42857142857142855,1,7,7,7,298,0,160.0,1.0,160.0
PRV51123,31,26910,868.0645161290323,1317.6934882711753,5000,20,2176.0,70.19354838709677,266.464934447898,3.4838709677419355,5.999283111294413,21,570.2990873768863,903.8127978945258,0.06451612903225806,0.41935483870967744,0.45161290322580644,69.5,14.05939780597543,38,92,17.857142857142858,500,1.9760470401187074,6110.0,171080,1394.7857142857142,39054,0.0,0.5357142857142857,4,21,28,31,372,0,961.0714285714286,1.1071428571428572,868.0645161290323
PRV51125,48,131310,2735.625,5492.628292403432,30000,10,13096.0,272.8333333333333,464.96082348503995,3.4791666666666665,5.14880520465292,21,1050.4767740429504,2310.427505568727,0.25,0.25,0.4791666666666667,68.65625,13.429888129142782,32,96,17.90625,573,2.360417882631201,7847.8125,251130,1196.0625,38274,0.0,0.5625,3,36,32,48,354,0,4103.4375,1.5,2735.625
PRV51126,20,177000,8850.0,6200.806399170997,25000,0,21360.0,1068.0,0.0,7.5,7.126673395365507,29,1952.1632041122296,1381.830247229008,1.0,0.15,0.95,69.42857142857143,11.607121724410177,49,85,16.785714285714285,235,1.7177163475234933,18880.714285714286,264330,3129.8571428571427,43818,0.0,0.6428571428571429,2,2,14,20,348,1,12642.857142857143,1.4285714285714286,8850.0
PRV51128,50,102220,2044.4,6147.383103435815,29000,0,5340.0,106.8,323.65287527452836,3.34,5.404495483259416,21,428.96068376068376,933.1081954991939,0.1,0.32,0.28,67.89473684210526,10.510713899903898,33,83,17.473684210526315,664,2.1652893459387457,7461.0526315789475,283520,1132.8947368421052,43050,0.0,0.34210526315789475,3,19,38,50,366,0,2690.0,1.3157894736842106,2044.4
PRV51129,96,22920,238.75,364.57401241217923,2000,0,480.0,5.0,19.628121608924697,2.3541666666666665,4.497903995293496,21,189.5352802579365,322.6036828900588,0.0,0.21875,0.17708333333333334,73.55384615384615,12.286973245615107,32,98,17.846153846153847,1160,2.1882553640883726,7059.076923076923,458840,1135.4153846153847,73802,0.0,0.46153846153846156,2,54,65,96,361,0,352.61538461538464,1.476923076923077,238.75
PRV51130,7,4970,710.0,1110.8555261599054,3100,10,0.0,0.0,0.0,3.857142857142857,7.5592894601845435,21,601.1564625850341,1137.5725324575478,0.0,0.14285714285714285,0.42857142857142855,61.857142857142854,14.461772268392874,37,76,17.285714285714285,121,3.251373336211726,4661.428571428572,32630,1469.142857142857,10284,0.0,0.7142857142857143,2,2,7,7,207,0,710.0,1.0,710.0
PRV51131,8,1160,145.0,272.81600288210996,800,0,70.0,8.75,24.748737341529164,1.0,0.0,1,145.0,272.81600288210996,0.0,0.5,0.125,74.375,12.749649855136077,46,87,17.875,143,2.356601669474803,4726.25,37810,1000.0,8000,0.0,0.5,1,4,8,8,326,0,145.0,1.0,145.0
PRV51132,8,5330,666.25,1376.0392176720216,4000,0,1068.0,133.5,377.59502115361636,2.75,2.49284690951645,7,260.0357142857143,359.1270737525101,0.125,0.25,0.375,72.0,9.654014708917737,60,89,19.5,117,2.1679483388678795,2266.6666666666665,13600,1096.0,6576,0.0,0.3333333333333333,1,5,6,8,266,0,888.3333333333334,1.3333333333333333,666.25
PRV51134,15,7610,507.3333333333333,862.0363488082546,2900,0,80.0,5.333333333333333,20.65591117977289,3.6666666666666665,7.037315505489968,21,297.8095238095238,731.7445197007511,0.0,0.06666666666666667,0.26666666666666666,67.16666666666667,11.23981020005824,43,83,18.333333333333332,220,2.806917861068948,6400.833333333333,76810,1250.1666666666667,15002,0.0,0.6666666666666666,2,3,12,15,317,0,634.1666666666666,1.25,507.3333333333333
PRV51135,5,300,60.0,25.495097567963924,90,30,0.0,0.0,0.0,1.0,0.0,1,60.0,25.495097567963924,0.0,0.0,0.0,69.5,4.949747468305833,66,73,17.5,35,0.7071067811865476,2520.0,5040,729.0,1458,0.0,1.0,2,1,2,5,351,0,150.0,2.5,60.0
PRV51136,1,20000,20000.0,714.121955497346,20000,20000,1068.0,1068.0,16.145847942957392,3.0,4.655495467967826,3,6666.666666666667,511.57051709963656,1.0,0.0,1.0,71.0,12.648275880536186,71,71,20.0,20,2.3106668488879367,20400.0,20400,1288.0,1288,0.0,1.0,1,1,1,1,0,0,20000.0,1.0,20000.0
PRV51137,55,16050,291.8181818181818,915.9756807969565,6000,0,1348.0,24.509090909090908,144.46489676494562,1.2,0.9888264649460883,8,193.39393939393938,480.306182742525,0.01818181818181818,0.2909090909090909,0.09090909090909091,72.52941176470588,9.859721986296512,41,96,17.294117647058822,882,2.229745435219535,6472.941176470588,330120,1241.5686274509803,63320,0.0196078431372549,0.3333333333333333,3,23,51,55,359,0,314.70588235294116,1.0784313725490196,291.8181818181818
